236;237;103;236;land;true;plains;1
237;164;200;253;land;false;hills;1
238;201;191;212;land;false;forest;1
239;229;195;107;land;false;forest;1
240;136;209;239;land;false;jungle;1
241;161;127;213;land;false;forest;1
242;241;175;207;land;false;hills;1
243;208;233;208;land;false;forest;1
244;199;168;174;land;true;hills;1
245;151;195;158;land;false;hills;1
246;88;187;233;land;false;jungle;1
247;97;243;204;land;false;hills;1
248;128;164;211;land;true;jungle;1
249;248;247;95;land;false;plains;1
250;173;243;237;land;true;forest;1
251;130;156;232;land;false;hills;1
252;218;63;220;land;false;plains;1
253;200;160;142;land;false;jungle;1
254;251;159;143;land;true;hills;1
255;205;238;131;land;false;forest;1
256;236;200;122;land;false;mountain;1
257;217;202;92;land;false;hills;1
258;248;61;216;land;false;plains;1
259;87;253;207;land;false;plains;1
260;224;176;114;land;false;forest;1
261;161;205;233;land;true;hills;1
262;96;220;233;land;false;desert;1
263;209;134;227;land;false;plains;1
264;236;173;193;land;false;forest;1
265;133;214;194;land;true;plains;1
266;186;119;233;land;false;desert;1
267;219;143;172;land;false;hills;1
268;165;211;151;land;false;plains;1
269;200;143;239;land;false;plains;1
270;233;208;176;land;false;forest;1
271;120;233;201;land;false;plains;1
272;194;165;213;land;true;hills;1
273;140;193;222;land;false;forest;1
274;176;232;238;land;true;forest;1
275;236;217;98;land;true;plains;1
276;230;253;18;land;false;hills;1
277;168;254;244;land;false;hills;1
278;198;213;233;land;false;hills;1
279;250;143;249;land;true;forest;1
280;215;124;247;land;false;forest;1
281;163;193;186;land;true;jungle;1
282;171;242;98;land;false;forest;1
283;138;140;242;land;false;jungle;1
284;200;116;254;land;false;plains;1
285;192;241;183;land;false;plains;1
286;227;203;223;land;false;plains;1
287;243;194;195;land;false;jungle;1
288;234;213;184;land;false;hills;1
289;143;216;250;land;false;plains;1
290;120;222;198;land;false;hills;1
291;135;239;177;land;true;hills;1
292;91;243;196;land;false;forest;1
293;66;253;241;land;false;jungle;1
294;231;175;121;land;false;plains;1
295;156;241;254;land;false;desert;1
296;57;223;253;land;false;jungle;1
297;218;178;143;land;false;forest;1
298;241;236;178;land;true;hills;1
299;178;226;219;land;false;plains;1
300;210;178;148;land;false;forest;1
301;226;146;183;land;false;hills;1
302;162;211;200;land;false;plains;1
303;111;164;246;land;true;hills;1
304;236;103;251;land;false;desert;1
305;248;208;228;land;false;hills;1
306;140;229;242;land;false;jungle;1
307;152;192;173;land;false;hills;1
308;87;247;214;land;false;forest;1
309;168;244;154;land;false;mountain;1
310;177;199;145;land;false;forest;1
311;90;238;253;land;false;forest;1
312;170;249;156;land;false;forest;1
313;146;167;217;land;true;jungle;1
314;102;195;235;land;false;hills;1
315;199;230;201;land;true;forest;1
316;246;224;118;land;false;plains;1
317;215;92;228;land;true;forest;1
318;239;96;202;land;true;plains;1
319;238;165;244;land;true;hills;1
320;245;134;167;land;false;forest;1
321;250;158;124;land;false;plains;1
322;204;114;200;land;true;hills;1
323;68;223;253;land;false;hills;1
324;229;140;137;land;false;plains;1
325;250;204;61;land;false;forest;1
326;252;176;109;land;false;forest;1
327;132;201;188;land;false;jungle;1
328;175;164;252;land;true;forest;1
329;204;189;168;land;false;hills;1
330;136;206;227;land;false;hills;1
331;136;212;167;land;true;forest;1
332;239;117;216;land;true;forest;1
333;238;242;158;land;false;mountain;1
334;239;174;243;land;false;forest;1
335;221;180;195;land;false;forest;1
336;232;201;188;land;false;hills;1
337;232;217;160;land;false;hills;1
338;141;215;168;land;false;forest;1
339;224;163;231;land;false;hills;1
340;178;175;240;land;true;jungle;1
341;184;224;167;land;true;hills;1
342;229;217;214;land;false;forest;1
343;204;127;202;land;false;forest;1
344;205;136;200;land;false;forest;1
345;239;179;158;land;true;plains;1
346;187;219;109;land;false;plains;1
347;254;207;227;land;false;forest;1
348;99;208;197;land;false;jungle;1
349;210;206;149;land;false;plains;1
350;191;229;109;land;false;plains;1
351;176;209;220;land;true;hills;1
352;213;116;207;land;false;forest;1
353;138;236;134;land;true;forest;1
354;149;246;187;land;false;jungle;1
355;192;131;229;land;true;hills;1
356;200;204;173;land;false;forest;1
357;207;207;126;land;false;mountain;1
358;230;242;193;land;false;hills;1
359;213;179;158;land;true;forest;1
360;248;241;244;land;false;plains;1
361;183;184;178;land;false;forest;1
362;131;214;195;land;false;plains;1
363;215;154;220;land;false;plains;1
364;200;149;215;land;false;jungle;1
365;231;240;41;land;false;forest;1
366;229;45;252;land;false;forest;1
367;213;252;119;land;true;hills;1
368;237;91;177;land;false;jungle;1
369;138;213;156;land;false;hills;1
370;238;123;248;land;false;jungle;1
371;252;216;170;land;false;forest;1
372;166;193;197;land;false;plains;1
373;232;245;118;land;false;jungle;1
374;242;186;235;land;true;plains;1
375;219;159;243;land;false;plains;1
376;101;242;191;land;false;forest;1
377;153;226;153;land;false;hills;1
378;227;229;48;land;false;plains;1
379;206;192;108;land;true;hills;1
380;194;237;163;land;false;plains;1
381;142;207;231;land;false;forest;1
382;102;187;252;land;true;plains;1
383;245;224;183;land;false;plains;1
384;195;165;182;land;false;hills;1
385;90;232;197;land;true;plains;1
386;144;224;222;land;false;hills;1
387;179;116;251;land;false;hills;1
388;210;228;72;land;false;hills;1
389;200;98;246;land;false;forest;1
390;120;244;149;land;false;forest;1
391;232;180;187;land;false;jungle;1
392;204;184;238;land;false;forest;1
393;203;114;208;land;false;forest;1
394;251;126;249;land;false;plains;1
395;246;188;247;land;false;hills;1
396;40;233;232;land;false;jungle;1
397;45;252;228;land;true;jungle;1
398;187;233;185;land;false;forest;1
399;214;225;150;land;true;forest;1
400;51;254;250;land;true;plains;1
401;163;163;208;land;false;hills;1
402;213;202;166;land;false;plains;1
403;81;240;181;land;false;forest;1
404;84;197;233;land;false;forest;1
405;209;246;74;land;false;forest;1
406;240;224;213;land;false;hills;1
407;188;141;253;land;true;plains;1
408;171;144;236;land;false;desert;1
409;180;160;163;land;false;forest;1
410;206;187;202;land;true;forest;1
411;216;145;244;land;false;forest;1
412;230;189;129;land;false;plains;1
413;254;248;91;land;true;forest;1
414;162;185;218;land;true;forest;1
415;55;210;239;land;true;jungle;1
416;213;251;43;land;false;hills;1
417;237;152;210;land;true;hills;1
418;254;153;182;land;false;jungle;1
419;198;245;211;land;false;forest;1
420;178;235;128;land;false;forest;1
421;239;24;254;land;true;hills;1
422;62;254;230;land;false;hills;1
423;227;206;160;land;false;plains;1
424;213;155;187;land;false;jungle;1
425;253;96;234;land;false;desert;1
426;236;118;230;land;false;hills;1
427;154;174;196;land;false;forest;1
428;221;212;232;land;false;plains;1
429;236;226;212;land;false;desert;1
430;203;252;187;land;false;plains;1
431;107;237;158;land;false;forest;1
432;187;199;166;land;false;plains;1
433;213;120;253;land;true;plains;1
434;220;250;237;land;true;hills;1
435;188;189;209;land;false;forest;1
436;162;148;241;land;false;forest;1
437;253;152;109;land;true;plains;1
438;234;160;208;land;false;plains;1
439;244;105;250;land;false;hills;1
440;215;244;168;land;false;hills;1
441;224;93;235;land;true;jungle;1
442;192;249;173;land;false;hills;1
443;213;180;171;land;false;hills;1
444;235;127;162;land;false;forest;1
445;212;242;104;land;true;plains;1
446;163;235;103;land;false;mountain;1
447;250;232;248;land;true;hills;1
448;206;140;240;land;false;jungle;1
449;183;128;219;land;false;hills;1
450;247;205;109;land;true;mountain;1
451;247;122;196;land;false;forest;1
452;233;253;28;land;false;hills;1
453;249;224;96;land;false;hills;1
454;194;186;139;land;true;hills;1
455;219;125;247;land;false;plains;1
456;220;110;195;land;true;forest;1
457;59;215;248;land;true;hills;1
458;174;185;212;land;false;forest;1
459;234;187;164;land;false;forest;1
460;211;137;237;land;true;jungle;1
461;200;123;209;land;false;jungle;1
462;202;247;208;land;true;hills;1
463;240;221;95;land;true;jungle;1
464;134;240;175;land;false;plains;1
465;238;208;115;land;false;jungle;1
466;217;109;181;land;true;forest;1
467;180;228;195;land;false;plains;1
468;237;191;140;land;true;hills;1
469;209;58;244;land;false;plains;1
470;164;171;197;land;true;hills;1
471;125;149;240;land;false;plains;1
472;186;238;149;land;false;hills;1
473;216;214;122;land;false;desert;1
474;167;177;203;land;false;forest;1
475;241;243;86;land;false;plains;1
476;235;196;244;land;false;hills;1
477;94;240;245;land;false;forest;1
478;180;183;202;land;false;forest;1
479;169;228;158;land;false;plains;1
480;246;182;115;land;false;forest;1
481;223;233;50;land;false;hills;1
482;205;243;133;land;false;hills;1
483;232;212;253;land;true;plains;1
484;189;230;109;land;true;forest;1
485;205;174;212;land;false;desert;1
486;83;200;221;land;false;hills;1
487;138;215;252;land;false;hills;1
488;91;206;222;land;false;forest;1
489;220;160;189;land;false;plains;1
490;238;192;215;land;false;plains;1
491;172;209;150;land;false;mountain;1
492;197;131;218;land;false;forest;1
493;227;181;241;land;false;forest;1
494;140;186;176;land;false;hills;1
495;247;235;250;land;true;plains;1
496;231;204;94;land;false;plains;1
497;253;171;118;land;true;plains;1
498;212;170;234;land;true;forest;1
499;210;179;232;land;false;plains;1
500;240;83;239;land;false;forest;1
501;211;251;101;land;false;forest;1
502;223;229;101;land;false;plains;1
503;249;99;164;land;true;forest;1
504;174;229;207;land;false;hills;1
505;190;114;238;land;false;forest;1
506;138;222;144;land;false;forest;1
507;177;242;236;land;false;mountain;1
508;106;196;209;land;false;jungle;1
509;248;238;38;land;false;forest;1
510;239;97;211;land;true;jungle;1
511;149;223;245;land;false;desert;1
512;159;237;192;land;false;hills;1
513;253;143;175;land;false;jungle;1
514;199;235;242;land;false;plains;1
515;254;204;190;land;false;plains;1
516;242;104;221;land;true;forest;1
517;72;250;219;land;true;jungle;1
518;102;177;242;land;false;hills;1
519;235;252;66;land;false;desert;1
520;142;253;215;land;true;forest;1
521;226;141;222;land;false;hills;1
522;250;183;158;land;false;forest;1
523;215;165;243;land;true;forest;1
524;254;193;158;land;false;jungle;1
525;93;199;245;land;false;plains;1
526;196;172;228;land;false;hills;1
527;238;160;192;land;false;plains;1
528;229;140;221;land;false;plains;1
529;245;108;158;land;true;plains;1
530;237;76;202;land;true;forest;1
531;248;207;250;land;false;forest;1
532;228;252;222;land;false;jungle;1
533;187;253;185;land;false;forest;1
534;203;128;192;land;false;hills;1
535;164;228;203;land;false;forest;1
536;148;180;253;land;false;jungle;1
537;174;238;236;land;false;desert;1
538;183;201;219;land;true;jungle;1
539;211;142;223;land;true;hills;1
540;207;187;127;land;true;hills;1
541;252;49;228;land;false;hills;1
542;205;136;236;land;true;jungle;1
543;250;205;163;land;false;forest;1
544;188;123;192;land;false;mountain;1
545;248;248;28;land;false;forest;1
546;171;162;189;land;false;hills;1
547;145;224;140;land;false;plains;1
548;216;185;246;land;false;jungle;1
549;173;176;249;land;false;plains;1
550;241;223;167;land;false;desert;1
551;242;140;244;land;false;plains;1
552;223;203;111;land;false;plains;1
553;226;198;195;land;false;desert;1
554;211;167;189;land;true;jungle;1
555;225;226;121;land;true;jungle;1
556;213;247;70;land;false;forest;1
557;79;216;214;land;false;plains;1
558;77;246;235;land;false;plains;1
559;244;175;88;land;false;forest;1
560;119;175;247;land;true;hills;1
561;144;124;235;land;true;forest;1
562;251;109;225;land;true;forest;1
563;169;188;242;land;false;forest;1
564;167;127;218;land;false;plains;1
565;144;199;229;land;false;hills;1
566;234;115;169;land;false;forest;1
567;181;152;225;land;false;hills;1
568;225;117;192;land;true;forest;1
569;73;241;230;land;true;hills;1
570;211;223;220;land;false;plains;1
571;76;199;227;land;false;hills;1
572;142;215;144;land;false;plains;1
573;121;144;244;land;false;forest;1
574;211;78;231;land;false;plains;1
575;235;162;252;land;false;plains;1
576;177;243;180;land;true;hills;1
577;205;64;242;land;true;jungle;1
578;218;193;173;land;true;jungle;1
579;231;136;135;land;false;forest;1
580;114;137;251;land;false;hills;1
581;236;115;187;land;true;forest;1
582;254;39;233;land;true;jungle;1
583;246;84;243;land;true;forest;1
584;174;179;169;land;false;hills;1
585;95;227;189;land;false;hills;1
586;248;90;175;land;false;plains;1
587;119;214;189;land;false;forest;1
588;134;243;238;land;false;plains;1
589;79;249;227;land;false;plains;1
590;172;235;233;land;true;hills;1
591;232;226;168;land;false;jungle;1
592;158;148;216;land;true;plains;1
593;136;202;209;land;false;hills;1
594;123;238;193;land;false;hills;1
595;188;225;127;land;true;jungle;1
596;247;203;136;land;true;forest;1
597;238;228;181;land;false;plains;1
598;186;223;144;land;false;hills;1
599;133;217;239;land;false;jungle;1
600;245;229;144;land;false;forest;1
601;196;248;116;land;true;forest;1
602;162;215;167;land;false;forest;1
603;238;129;225;land;false;hills;1
604;247;245;119;land;false;plains;1
605;241;176;235;land;false;plains;1
606;216;168;218;land;false;forest;1
607;211;90;212;land;false;hills;1
608;224;240;139;land;false;hills;1
609;87;253;245;land;true;plains;1
610;194;250;96;land;true;forest;1
611;195;166;188;land;false;hills;1
612;206;235;97;land;false;plains;1
613;196;253;167;land;true;plains;1
614;243;190;254;land;false;forest;1
615;176;147;222;land;true;forest;1
616;252;176;77;land;false;jungle;1
617;47;254;226;land;false;forest;1
618;224;89;254;land;false;jungle;1
619;246;205;118;land;false;desert;1
620;216;223;84;land;true;hills;1
621;233;243;142;land;false;forest;1
622;208;214;129;land;false;forest;1
623;108;214;253;land;false;forest;1
624;227;233;78;land;false;forest;1
625;144;223;134;land;true;hills;1
626;194;172;181;land;true;hills;1
627;106;190;244;land;true;plains;1
628;133;198;219;land;false;hills;1
629;227;141;176;land;false;mountain;1
630;175;172;202;land;false;plains;1
631;195;216;179;land;false;plains;1
632;107;150;250;land;true;forest;1
633;203;246;94;land;false;forest;1
634;92;246;229;land;true;hills;1
635;220;183;225;land;true;jungle;1
636;213;240;121;land;false;forest;1
637;179;207;144;land;false;jungle;1
638;168;200;228;land;true;jungle;1
639;220;239;178;land;false;hills;1
640;115;227;206;land;false;hills;1
641;143;202;160;land;false;hills;1
642;250;145;235;land;false;plains;1
643;48;223;241;land;false;hills;1
644;189;206;193;land;false;hills;1
645;243;194;206;land;false;forest;1
646;221;169;233;land;true;forest;1
647;248;162;122;land;false;hills;1
648;77;198;251;land;false;jungle;1
649;191;94;247;land;true;hills;1
650;229;159;151;land;false;hills;1
651;253;151;107;land;false;hills;1
652;108;235;175;land;false;plains;1
653;62;216;231;land;true;jungle;1
654;182;184;205;land;true;forest;1
655;143;254;154;land;true;plains;1
656;238;199;225;land;false;jungle;1
657;198;205;104;land;false;plains;1
658;234;57;228;land;false;plains;1
659;223;163;133;land;false;hills;1
660;233;145;190;land;false;plains;1
661;216;109;248;land;true;hills;1
662;153;220;130;land;false;plains;1
663;184;156;194;land;true;plains;1
664;228;156;153;land;false;forest;1
665;252;19;234;land;false;forest;1
666;170;127;221;land;false;forest;1
667;253;183;74;land;true;forest;1
668;211;152;246;land;true;jungle;1
669;241;204;203;land;false;jungle;1
670;99;220;243;land;false;forest;1
671;199;205;120;land;false;hills;1
672;249;83;198;land;false;hills;1
673;173;172;240;land;false;forest;1
674;224;244;205;land;true;jungle;1
675;229;118;248;land;false;forest;1
676;161;243;117;land;false;plains;1
677;251;68;229;land;false;jungle;1
678;249;240;74;land;false;hills;1
679;234;190;158;land;false;forest;1
680;244;227;200;land;false;forest;1
681;115;174;228;land;false;forest;1
682;189;128;228;land;false;desert;1
683;173;131;245;land;false;hills;1
684;235;235;180;land;true;jungle;1
685;221;240;100;land;false;hills;1
686;220;74;222;land;false;plains;1
687;217;112;227;land;false;mountain;1
688;222;214;75;land;true;plains;1
689;94;216;239;land;false;forest;1
690;181;225;163;land;true;hills;1
691;216;139;184;land;false;hills;1
692;103;205;211;land;false;plains;1
693;190;150;232;land;true;plains;1
694;238;127;198;land;false;hills;1
695;154;212;181;land;false;plains;1
696;236;76;203;land;false;plains;1
697;106;172;240;land;false;forest;1
698;24;253;240;land;false;forest;1
699;199;191;117;land;false;forest;1
700;237;219;114;land;false;plains;1
701;53;250;248;land;false;forest;1
702;171;217;219;land;false;hills;1
703;201;239;168;land;false;mountain;1
704;244;231;84;land;false;forest;1
705;211;63;242;land;true;mountain;1
706;253;173;246;land;false;forest;1
707;247;251;96;land;true;hills;1
708;227;197;223;land;true;hills;1
709;189;179;144;land;false;jungle;1
710;181;251;183;land;false;forest;1
711;192;252;205;land;false;forest;1
712;156;222;192;land;false;forest;1
713;190;250;109;land;true;hills;1
714;253;243;160;land;false;jungle;1
715;224;212;127;land;false;forest;1
716;202;125;219;land;false;hills;1
717;169;146;239;land;false;hills;1
718;244;124;203;land;false;jungle;1
719;99;207;215;land;false;forest;1
720;209;75;222;land;true;jungle;1
721;244;199;65;land;false;plains;1
722;207;162;216;land;false;plains;1
723;217;154;162;land;false;forest;1
724;202;192;249;land;true;mountain;1
725;246;90;244;land;true;plains;1
726;215;123;182;land;true;forest;1
727;149;182;181;land;true;forest;1
728;175;247;208;land;false;hills;1
729;229;213;201;land;false;plains;1
730;243;128;195;land;true;plains;1
731;216;225;79;land;true;plains;1
732;248;66;239;land;false;forest;1
733;170;248;89;land;true;hills;1
734;232;135;182;land;true;forest;1
735;193;164;219;land;true;plains;1
736;216;125;225;land;false;hills;1
737;200;236;75;land;false;plains;1
738;236;181;168;land;false;hills;1
739;167;200;167;land;false;hills;1
740;196;178;156;land;true;hills;1
741;206;186;205;land;false;plains;1
742;204;237;170;land;false;forest;1
743;193;245;247;land;false;jungle;1
744;240;184;152;land;false;plains;1
745;144;196;205;land;false;hills;1
746;254;205;124;land;false;forest;1
747;246;96;171;land;true;jungle;1
748;238;247;162;land;false;plains;1
749;189;160;210;land;false;forest;1
750;182;176;250;land;false;plains;1
751;187;193;197;land;false;forest;1
752;204;153;145;land;false;desert;1
753;186;219;230;land;true;forest;1
754;237;250;86;land;false;plains;1
755;238;108;192;land;false;desert;1
756;157;232;227;land;false;forest;1
757;146;103;253;land;false;jungle;1
758;162;234;162;land;false;hills;1
759;224;253;28;land;false;plains;1
760;75;244;219;land;false;forest;1
761;248;253;234;land;true;plains;1
762;230;47;233;land;true;jungle;1
763;222;139;182;land;false;plains;1
764;218;138;223;land;true;forest;1
765;228;182;103;land;true;mountain;1
766;122;243;156;land;false;hills;1
767;222;253;30;land;false;jungle;1
768;67;219;229;land;false;forest;1
769;254;195;194;land;false;hills;1
770;99;193;218;land;false;plains;1
771;216;252;84;land;false;plains;1
772;211;97;253;land;false;forest;1
773;173;203;222;land;false;jungle;1
774;240;206;239;land;true;forest;1
775;193;206;224;land;false;plains;1
776;113;213;179;land;true;hills;1
777;185;199;117;land;false;forest;1
778;191;168;155;land;false;forest;1
779;176;159;167;land;false;forest;1
780;84;181;248;land;false;forest;1
781;202;158;176;land;false;forest;1
782;144;231;236;land;true;plains;1
783;232;244;120;land;false;plains;1
784;114;178;221;land;true;forest;1
785;249;205;164;land;true;plains;1
786;220;182;213;land;false;desert;1
787;153;243;221;land;false;forest;1
788;115;196;226;land;false;hills;1
789;150;135;228;land;false;forest;1
790;154;190;208;land;false;plains;1
791;159;102;245;land;false;jungle;1
792;249;74;214;land;false;forest;1
793;216;248;52;land;false;forest;1
794;205;236;77;land;false;forest;1
795;184;116;244;land;false;forest;1
796;247;213;249;land;false;forest;1
797;73;186;244;land;false;plains;1
798;186;132;243;land;false;hills;1
799;162;118;250;land;true;hills;1
800;233;117;189;land;false;forest;1
801;168;205;163;land;false;forest;1
802;204;173;229;land;false;desert;1
803;229;224;234;land;false;plains;1
804;251;180;193;land;false;plains;1
805;233;195;129;land;false;hills;1
806;204;136;238;land;false;plains;1
807;218;140;250;land;true;forest;1
808;232;96;204;land;false;jungle;1
809;204;240;128;land;false;forest;1
810;226;243;144;land;false;desert;1
811;214;219;217;land;false;hills;1
812;250;224;150;land;true;forest;1
813;124;223;225;land;true;plains;1
814;211;132;185;land;true;forest;1
