1;naval_base;1940.00;9.50;789.00;0.24;12360
1;naval_base;4445.00;9.70;1294.00;-3.14;13962
1;naval_base;4303.00;9.70;1242.00;-2.55;13217
1;naval_base;4185.00;9.70;1607.00;-3.14;10629
1;naval_base;2206.00;9.50;113.00;-0.23;13171
1;naval_base;2013.00;11.18;557.00;-4.12;10654
1;naval_base;1934.00;10.30;594.00;-4.09;15624
1;naval_base;3518.00;9.50;1472.00;-1.41;9902
1;naval_base;2387.00;10.53;356.00;-3.46;11534
1;naval_base;1253.00;10.53;613.00;-3.93;12536
1;naval_base;1811.00;10.95;785.00;-3.76;13525
1;naval_base;2255.00;9.50;256.00;0.06;15825
1;naval_base;4240.00;10.20;1569.00;-2.78;14804
1;naval_base;2051.00;9.50;373.00;-0.56;7967
1;naval_base;1832.00;9.50;769.00;0.28;10790
1;naval_base;3651.00;10.73;740.00;-3.52;11794
1;naval_base;2484.00;10.18;378.00;0.88;10873
1;naval_base;1927.00;9.50;482.00;-0.69;11466
1;naval_base;3088.00;10.18;1159.00;-3.93;14257
1;naval_base;1577.00;10.35;721.00;-3.34;11435
1;naval_base;2153.00;10.78;544.00;-4.31;15667
1;naval_base;1763.00;9.53;303.00;0.54;12441
1;naval_base;3308.00;10.03;1074.00;-3.14;12372
1;naval_base;3443.00;9.53;992.00;-0.46;13826
1;naval_base;1681.00;10.07;1967.00;-0.66;14154
1;naval_base;4308.00;9.50;1533.00;-0.46;10161
1;naval_base;4504.00;10.53;1158.00;1.33;12580
1;naval_base;2506.00;9.50;254.00;-1.01;10844
1;naval_base;1814.00;9.50;828.00;-0.79;12718
1;naval_base;4127.00;9.82;912.00;-4.25;13063
1;naval_base;2117.00;10.35;465.00;-2.96;15716
1;naval_base;4246.00;9.93;1259.00;-3.14;15079
1;naval_base;2551.00;9.88;244.00;-4.09;13667
1;naval_base;1598.00;9.95;548.00;-1.25;15665
1;naval_base;4501.00;10.55;1184.00;1.03;9819
1;naval_base;4397.00;9.55;1339.00;-2.68;15013
1;naval_base;1891.00;9.50;434.00;-1.72;13920
1;naval_base;1843.00;9.50;490.00;-0.38;15718
1;naval_base;3674.00;9.50;688.00;-1.29;12531
1;naval_base;1556.00;10.40;690.00;-2.55;15521
1;naval_base;1754.00;9.85;361.00;-2.21;10114
1;naval_base;3992.00;10.18;1640.00;-2.21;13665
1;naval_base;2284.00;9.70;401.00;-3.22;13711
1;naval_base;4269.00;9.57;1468.00;-2.82;12263
1;naval_base;3198.00;9.55;1305.00;-1.98;15042
1;naval_base;2164.00;9.50;156.00;-1.57;13874
1;naval_base;2069.00;10.18;581.00;1.57;14293
1;naval_base;2545.00;10.53;164.00;1.17;14024
1;naval_base;3813.00;10.23;1497.00;-3.14;14870
1;naval_base;2187.00;9.50;110.00;-0.28;9718
1;naval_base;4325.00;9.50;1051.00;-0.46;9568
1;naval_base;1687.00;9.53;2013.00;-2.88;13819
1;naval_base;3728.00;10.32;692.00;-0.20;11030
1;naval_base;1682.00;9.50;723.00;0.00;14228
1;naval_base;3931.00;10.13;753.00;-4.07;15468
1;naval_base;3425.00;9.75;1620.00;-0.29;12351
1;naval_base;4332.00;9.50;1522.00;1.19;10289
1;naval_base;3424.00;9.90;1252.00;-4.33;15987
1;naval_base;4105.00;9.75;588.00;1.28;15630
1;naval_base;2014.00;9.65;626.00;-0.59;15596
1;naval_base;1817.00;9.60;844.00;-0.17;13162
1;naval_base;3488.00;9.50;1531.00;-0.98;9575
1;naval_base;2006.00;9.50;271.00;-0.23;12924
1;naval_base;4009.00;10.15;1138.00;1.11;13800
1;naval_base;4134.00;10.13;1572.00;-1.82;13594
1;naval_base;1902.00;9.50;523.00;-0.79;15682
1;naval_base;3249.00;9.50;1744.00;-1.45;11926
1;naval_base;1100.00;9.70;602.00;0.00;9547
1;naval_base;3381.00;9.50;1088.00;0.46;11995
1;naval_base;3656.00;9.70;1571.00;0.46;10483
1;naval_base;2508.00;9.70;246.00;-2.41;10844
1;naval_base;3671.00;10.25;732.00;-4.55;13884
1;naval_base;4014.00;10.32;989.00;-2.21;11891
1;naval_base;4047.00;9.95;1067.00;0.90;14340
1;naval_base;1200.00;10.28;593.00;-1.25;13449
1;naval_base;1201.00;9.75;1434.00;-0.79;10884
1;naval_base;3345.00;9.95;1598.00;0.40;8481
1;naval_base;1974.00;9.50;740.00;-0.69;14175
1;naval_base;2041.00;9.50;715.00;0.46;12220
1;naval_base;4159.00;9.50;1397.00;-0.59;12813
1;naval_base;1781.00;9.70;754.00;1.11;12143
1;naval_base;3411.00;9.93;937.00;-3.14;14084
1;naval_base;3195.00;9.50;1270.00;0.12;15068
1;naval_base;1342.00;9.60;624.00;0.40;14050
1;naval_base;4454.00;9.50;1020.00;-1.45;13503
1;naval_base;1654.00;9.78;689.00;-3.14;10327
1;naval_base;1932.00;9.78;440.00;-3.93;15735
1;naval_base;4261.00;10.68;1534.00;1.17;14848
1;naval_base;4280.00;10.53;1268.00;-3.46;13843
1;naval_base;3367.00;9.50;1601.00;0.46;11446
1;naval_base;1849.00;9.73;421.00;-4.41;10593
1;naval_base;3185.00;9.88;1026.00;-3.61;13692
1;naval_base;4427.00;9.73;1324.00;-3.61;15029
1;naval_base;1697.00;9.78;721.00;-2.21;14228
1;naval_base;1919.00;9.50;597.00;-1.37;12635
1;naval_base;1885.00;9.50;640.00;-2.82;12017
1;naval_base;1910.00;9.50;292.00;-0.21;14231
1;naval_base;2091.00;9.50;549.00;1.03;13601
1;naval_base;2134.00;9.70;505.00;-2.96;15687
1;naval_base;2019.00;9.70;538.00;-3.14;11847
1;naval_base;1757.00;10.70;404.00;-1.98;12440
1;naval_base;4501.00;9.78;1072.00;1.35;11521
1;naval_base;3648.00;10.20;762.00;0.24;12271
1;naval_base;1918.00;9.50;506.00;-1.68;13748
1;naval_base;3930.00;9.63;761.00;0.98;15468
1;naval_base;3077.00;9.75;1119.00;-1.25;11184
1;naval_base;4321.00;9.50;1276.00;-0.98;13185
1;naval_base;3418.00;9.70;945.00;-1.57;14084
1;naval_base;2145.00;9.50;288.00;-1.37;9401
1;naval_base;1781.00;10.03;704.00;-3.14;9406
1;naval_base;1981.00;10.15;841.00;-4.47;15410
1;naval_base;2048.00;9.60;567.00;0.00;10864
1;naval_base;3931.00;9.50;1400.00;0.98;14152
1;naval_base;1832.00;10.13;672.00;-3.73;13117
1;naval_base;3798.00;9.70;764.00;0.88;15493
1;naval_base;2236.00;9.73;162.00;-4.09;12765
1;naval_base;2394.00;10.00;275.00;-3.52;12317
1;naval_base;4112.00;9.85;921.00;-2.50;15341
1;naval_base;1894.00;9.65;860.00;-3.61;10500
1;naval_base;2405.00;9.98;344.00;-3.14;11534
1;naval_base;4138.00;9.50;860.00;-0.36;15397
1;naval_base;3376.00;9.50;937.00;-2.68;12228
1;naval_base;2443.00;10.68;319.00;-4.39;13859
1;naval_base;4085.00;9.65;721.00;-2.21;15508
1;naval_base;1780.00;9.70;759.00;0.64;12143
1;naval_base;3661.00;9.70;1567.00;-3.93;10483
1;naval_base;1596.00;9.63;589.00;-0.79;12086
1;naval_base;4024.00;9.50;884.00;-0.14;11797
1;naval_base;4012.00;9.50;1372.00;-0.69;9726
1;naval_base;4104.00;9.80;585.00;-4.51;15630
1;naval_base;3301.00;10.45;1698.00;0.91;13471
1;naval_base;4092.00;9.70;940.00;-2.82;11372
1;naval_base;4011.00;10.10;1010.00;1.03;8485
1;naval_base;3999.00;9.50;881.00;-0.79;10874
1;naval_base;4185.00;9.70;1551.00;0.00;9603
1;naval_base;4298.00;9.85;1102.00;-1.43;8474
1;naval_base;2014.00;9.60;521.00;-1.03;8738
1;naval_base;2207.00;9.50;257.00;-0.43;13992
1;naval_base;2343.00;10.35;413.00;-4.17;13782
1;naval_base;2125.00;9.50;295.00;0.17;9401
1;naval_base;3460.00;9.50;1274.00;-2.21;15985
1;naval_base;3321.00;9.73;1696.00;-0.79;14676
1;naval_base;4286.00;11.93;1566.00;-3.42;9228
1;naval_base;1688.00;9.98;776.00;-1.82;14177
1;naval_base;3141.00;10.40;1129.00;-3.79;13996
1;naval_base;4246.00;9.95;1495.00;0.79;8956
1;naval_base;3470.00;9.78;1551.00;0.11;14830
1;naval_base;3452.00;9.70;1401.00;-3.14;8732
1;naval_base;4302.00;9.50;1079.00;-2.03;9865
1;naval_base;3399.00;10.90;884.00;0.52;13620
1;naval_base;1798.00;9.85;791.00;-3.73;13525
1;naval_base;2475.00;11.03;302.00;1.57;15798
1;naval_base;1798.00;9.50;295.00;0.90;10737
1;naval_base;2010.00;9.57;786.00;0.90;12059
1;naval_base;4044.00;9.70;1591.00;-2.98;8402
1;naval_base;1503.00;10.60;773.00;0.98;13701
1;naval_base;1849.00;9.50;604.00;-3.93;11966
1;naval_base;3952.00;9.80;1445.00;-1.71;14921
1;naval_base;1856.00;9.75;616.00;0.64;11966
1;naval_base;3635.00;9.70;783.00;-3.93;15450
1;naval_base;1520.00;9.70;673.00;-1.57;11260
1;naval_base;3617.00;9.93;736.00;-2.36;11141
1;naval_base;3309.00;9.80;1036.00;0.17;14334
1;naval_base;3410.00;9.75;1707.00;-4.51;14665
1;naval_base;3213.00;10.40;964.00;-2.90;13317
1;naval_base;3492.00;10.57;1635.00;-2.98;14731
1;naval_base;3947.00;9.68;1348.00;0.79;15019
1;naval_base;2140.00;9.50;113.00;0.66;9737
1;naval_base;1558.00;9.50;624.00;-0.67;12850
1;naval_base;3676.00;9.50;682.00;-1.19;12531
1;naval_base;2272.00;9.90;254.00;-0.93;12971
1;naval_base;1991.00;9.50;770.00;-1.89;13089
1;naval_base;3211.00;9.50;994.00;-0.40;13317
1;naval_base;3383.00;10.70;1639.00;-3.46;12076
1;naval_base;3417.00;10.48;1700.00;-3.84;14665
1;naval_base;1900.00;9.50;556.00;-2.19;13655
1;naval_base;1838.00;9.93;869.00;-3.52;14324
1;naval_base;4321.00;9.55;1501.00;0.29;14877
1;naval_base;3255.00;9.90;957.00;-3.46;8590
1;naval_base;4278.00;9.63;1140.00;-1.19;8392
1;naval_base;3196.00;9.53;1296.00;-2.36;15042
1;naval_base;1844.00;10.32;660.00;-3.66;13117
1;naval_base;4009.00;9.53;1375.00;-0.79;9726
1;naval_base;3196.00;9.50;957.00;-2.03;15315
1;naval_base;1955.00;9.50;293.00;-1.57;12070
1;naval_base;3673.00;9.50;757.00;-1.57;13051
1;naval_base;1703.00;9.80;441.00;-0.12;15742
1;naval_base;1839.00;9.93;868.00;-2.98;14324
1;naval_base;4030.00;10.45;982.00;-3.14;12416
1;naval_base;3441.00;10.07;1411.00;-3.93;14943
1;naval_base;1878.00;9.50;800.00;0.79;8528
1;naval_base;4132.00;9.50;1587.00;0.20;14289
1;naval_base;2051.00;9.50;350.00;-0.98;7967
1;naval_base;3883.00;10.07;1285.00;1.03;8375
1;naval_base;4202.00;10.73;1581.00;-3.93;14772
1;naval_base;3368.00;10.30;1557.00;-0.24;14298
1;naval_base;3293.00;9.63;926.00;0.32;12483
1;naval_base;4398.00;9.70;1239.00;1.19;12991
1;naval_base;2200.00;9.50;228.00;-1.57;13523
1;naval_base;4034.00;9.50;877.00;-1.95;13107
1;naval_base;2184.00;9.93;185.00;-2.36;12503
1;naval_base;3819.00;9.50;763.00;-1.25;11474
1;naval_base;4251.00;9.78;1447.00;0.79;11801
1;naval_base;2229.00;10.35;490.00;-3.46;15703
1;naval_base;4265.00;9.75;1520.00;-4.55;14848
1;naval_base;3113.00;10.45;1148.00;-3.93;10333
1;naval_base;1933.00;9.50;810.00;-1.25;15430
1;naval_base;3691.00;10.03;808.00;-2.25;10117
1;naval_base;3938.00;10.68;1226.00;-4.12;11696
1;naval_base;3137.00;9.50;1050.00;-0.32;12677
1;naval_base;3938.00;9.50;1403.00;0.00;14152
1;naval_base;3468.00;9.75;1411.00;-2.03;8732
1;naval_base;1982.00;9.50;132.00;1.27;15898
1;naval_base;1211.00;10.20;2012.00;0.86;13987
1;naval_base;4326.00;9.88;1291.00;-3.61;15047
1;naval_base;1265.00;9.50;602.00;0.54;15628
1;naval_base;3819.00;9.50;746.00;-1.57;11474
1;naval_base;3907.00;9.70;1227.00;-4.19;13233
1;naval_base;3063.00;9.50;1158.00;0.00;13046
1;naval_base;1726.00;10.03;793.00;-2.82;15439
1;naval_base;4043.00;9.50;857.00;-0.24;12981
1;naval_base;3330.00;10.45;970.00;-4.39;12262
1;naval_base;1635.00;9.73;585.00;-2.14;15640
1;naval_base;4207.00;12.15;1259.00;-2.94;15076
1;naval_base;2289.00;9.65;624.00;-2.55;9544
1;naval_base;4005.00;9.73;1004.00;1.37;11891
1;naval_base;4511.00;9.57;1222.00;-4.12;12852
1;naval_base;2102.00;9.73;455.00;-3.93;15722
1;naval_base;2462.00;9.93;389.00;-0.20;15766
1;naval_base;3905.00;11.32;1235.00;-3.93;13233
1;naval_base;4361.00;9.50;1048.00;0.98;12510
1;naval_base;3315.00;9.50;974.00;-1.19;13863
1;naval_base;3429.00;9.50;1247.00;-1.93;15987
1;naval_base;2073.00;9.70;448.00;-2.62;12384
1;naval_base;2259.00;9.50;118.00;1.57;8933
1;naval_base;1483.00;9.50;656.00;-0.79;11871
1;naval_base;2092.00;9.70;503.00;-0.54;8843
1;naval_base;2177.00;10.95;170.00;-2.28;12503
1;naval_base;4501.00;9.82;1057.00;1.57;14242
1;naval_base;4025.00;10.82;1615.00;-4.15;14762
1;naval_base;3966.00;9.68;1630.00;-2.25;13785
1;naval_base;4300.00;9.50;1238.00;-3.55;13217
1;naval_base;3494.00;9.57;817.00;-1.29;12665
1;naval_base;3443.00;11.03;1662.00;1.57;12946
1;naval_base;4030.00;9.55;1356.00;-0.20;11023
1;naval_base;3339.00;9.70;1106.00;1.25;15211
1;naval_base;2280.00;9.50;403.00;-4.57;13711
1;naval_base;3721.00;9.50;666.00;-0.59;8729
1;naval_base;3488.00;10.90;1635.00;1.30;14731
1;naval_base;2020.00;10.05;652.00;-3.93;13174
1;naval_base;1550.00;10.18;622.00;0.56;12850
1;naval_base;1957.00;9.75;575.00;-3.31;15637
1;naval_base;4275.00;9.85;1544.00;-0.54;12724
1;naval_base;2026.00;9.50;708.00;0.46;13189
1;naval_base;3330.00;9.50;1754.00;-1.94;14262
1;naval_base;4282.00;10.07;1133.00;-2.21;8392
1;naval_base;2059.00;9.85;310.00;-3.93;11499
1;naval_base;2042.00;9.70;451.00;-3.61;11858
1;naval_base;2326.00;9.53;262.00;0.00;9148
1;naval_base;1362.00;10.15;635.00;-3.14;15573
1;naval_base;3102.00;9.95;1123.00;-4.47;15183
1;naval_base;2177.00;9.53;513.00;-4.25;11094
1;naval_base;1959.00;9.65;738.00;0.67;14175
1;naval_base;4223.00;9.50;1171.00;-1.41;14019
1;naval_base;3157.00;10.18;1228.00;-3.14;12215
1;naval_base;2350.00;9.88;364.00;-3.64;12791
1;naval_base;3613.00;9.55;1660.00;-3.61;12557
1;naval_base;2030.00;9.80;369.00;1.43;7967
1;naval_base;3626.00;9.88;806.00;1.11;8669
1;naval_base;3783.00;9.50;698.00;0.54;11033
1;naval_base;3349.00;9.55;1624.00;-2.36;8749
1;naval_base;4402.00;9.50;1267.00;1.45;15073
1;naval_base;3306.00;9.50;927.00;0.32;12483
1;naval_base;1627.00;9.78;532.00;-0.98;11295
1;naval_base;3288.00;9.50;1030.00;0.00;11318
1;naval_base;4334.00;9.70;1285.00;-3.28;15047
1;naval_base;1590.00;9.50;629.00;-0.46;15588
1;naval_base;2101.00;9.85;493.00;-1.06;8843
1;naval_base;1862.00;10.35;649.00;-3.39;15570
1;naval_base;1873.00;9.50;840.00;-0.32;11380
1;naval_base;2017.00;9.70;736.00;-2.03;9980
1;naval_base;4087.00;9.50;1356.00;1.11;8490
1;naval_base;3553.00;9.75;1654.00;-2.58;11818
1;naval_base;1708.00;10.25;797.00;-3.23;15439
1;naval_base;3109.00;9.98;1111.00;-4.31;15183
1;naval_base;4011.00;9.55;1366.00;-1.43;12032
1;naval_base;4193.00;9.88;1535.00;-3.46;9603
1;naval_base;3273.00;10.35;1753.00;-3.14;13558
1;naval_base;1882.00;9.78;421.00;-4.12;13920
1;naval_base;3361.00;10.45;1399.00;-2.36;14387
1;naval_base;1358.00;9.60;618.00;0.46;15598
1;naval_base;3400.00;9.50;1053.00;-2.36;15240
1;naval_base;2060.00;9.88;550.00;-0.17;10842
1;naval_base;1994.00;9.78;827.00;0.00;10064
1;naval_base;1863.00;9.50;303.00;-0.88;11453
1;naval_base;2034.00;9.95;322.00;-3.39;15791
1;naval_base;1949.00;9.70;304.00;1.11;12070
1;naval_base;1754.00;9.50;323.00;0.00;10714
1;naval_base;3485.00;10.30;1424.00;-2.90;10320
1;naval_base;3267.00;10.73;949.00;-3.61;8590
1;naval_base;4487.00;9.73;1125.00;-3.93;10321
1;naval_base;1837.00;9.70;491.00;0.71;15718
1;naval_base;3994.00;9.73;1571.00;-0.18;13986
1;naval_base;3112.00;9.80;1110.00;-3.31;15183
1;naval_base;3307.00;9.50;985.00;-1.82;15300
1;naval_base;1990.00;9.95;819.00;-4.47;10064
1;naval_base;3218.00;9.50;1346.00;-2.36;11357
1;naval_base;1978.00;9.50;526.00;0.24;15679
1;naval_base;1804.00;9.70;302.00;0.34;15804
1;naval_base;3804.00;9.98;719.00;1.57;13039
1;naval_base;2065.00;10.28;450.00;-3.41;12384
1;naval_base;1683.00;9.50;473.00;-0.56;12854
1;naval_base;3177.00;9.63;1047.00;-0.32;11845
1;naval_base;1760.00;10.15;808.00;-1.11;13885
1;naval_base;1773.00;10.53;310.00;-1.45;10714
1;naval_base;3869.00;9.50;717.00;-1.57;8034
1;naval_base;2135.00;9.50;509.00;-1.77;15687
1;naval_base;1485.00;11.28;662.00;-3.46;12674
1;naval_base;4032.00;10.98;1603.00;-3.55;14762
1;naval_base;1864.00;9.70;418.00;-3.32;10593
1;naval_base;2010.00;10.05;541.00;-4.02;11847
1;naval_base;1705.00;9.88;2030.00;-1.95;8464
1;naval_base;3704.00;9.70;1526.00;-3.27;14840
1;naval_base;3708.00;9.70;1538.00;-4.59;14840
1;naval_base;3245.00;9.50;941.00;-0.17;13344
1;naval_base;1867.00;9.63;843.00;-0.79;11380
1;naval_base;4102.00;9.90;633.00;-3.93;15587
1;naval_base;2479.00;9.50;267.00;-1.05;13750
1;naval_base;3796.00;9.70;749.00;0.98;15493
1;naval_base;2343.00;9.50;374.00;-4.19;12791
1;naval_base;1576.00;9.50;623.00;1.57;15588
1;naval_base;4291.00;9.50;1252.00;-4.51;13217
1;naval_base;3167.00;9.93;1228.00;-2.90;10471
1;naval_base;1806.00;9.50;865.00;0.00;13145
1;naval_base;1313.00;9.50;621.00;-1.11;9669
1;naval_base;3119.00;10.35;1213.00;-2.36;8442
1;naval_base;1854.00;9.50;887.00;-2.11;11346
1;naval_base;2288.00;9.50;276.00;-0.20;9011
1;naval_base;3367.00;10.10;1751.00;-3.97;8016
1;naval_base;1951.00;10.38;582.00;-3.25;15624
1;naval_base;3603.00;9.63;775.00;-0.54;15451
1;naval_base;3428.00;9.50;1251.00;-1.05;15987
1;naval_base;2055.00;9.50;287.00;0.17;11335
1;naval_base;3458.00;9.50;857.00;-0.79;12886
1;naval_base;3378.00;9.88;1569.00;0.17;14813
1;naval_base;1348.00;9.73;684.00;1.03;8401
1;naval_base;1827.00;10.07;448.00;-4.25;11577
1;naval_base;3363.00;10.03;883.00;0.79;11178
1;naval_base;2154.00;10.10;532.00;-3.93;15680
1;naval_base;4030.00;9.70;1062.00;1.57;12040
1;naval_base;4202.00;9.98;1262.00;1.35;15076
1;naval_base;3281.00;9.73;1012.00;-4.17;11318
1;naval_base;1487.00;9.63;706.00;0.79;13172
1;naval_base;3328.00;9.80;1395.00;-2.36;14952
1;naval_base;2423.00;11.23;336.00;-3.70;8914
1;naval_base;1956.00;9.50;481.00;1.19;15711
1;naval_base;4058.00;10.93;958.00;1.33;15331
1;naval_base;1545.00;10.95;679.00;-2.68;10421
1;naval_base;3332.00;11.10;891.00;-2.50;10256
1;naval_base;3923.00;9.85;1233.00;-3.14;14361
1;naval_base;1982.00;9.65;284.00;-0.13;10510
1;naval_base;3115.00;9.50;1119.00;-0.90;15183
1;naval_base;4077.00;9.50;685.00;-1.57;10393
1;naval_base;3943.00;10.38;1380.00;-3.61;14152
1;naval_base;3138.00;9.88;1225.00;-2.21;13201
1;naval_base;4114.00;10.38;1361.00;1.33;14982
1;naval_base;3909.00;10.55;723.00;1.19;13078
1;naval_base;1770.00;10.30;733.00;-4.12;12143
1;naval_base;3952.00;9.50;875.00;0.90;10388
1;naval_base;3890.00;10.60;1311.00;1.57;14199
1;naval_base;2181.00;9.50;274.00;-1.64;10649
1;naval_base;4208.00;9.53;1195.00;-0.90;9423
1;naval_base;2297.00;9.50;411.00;-1.57;13711
1;naval_base;4503.00;9.63;1181.00;-4.57;9819
1;naval_base;2198.00;10.38;509.00;-3.02;11094
1;naval_base;1629.00;9.75;583.00;-2.47;15640
1;naval_base;1936.00;10.03;612.00;-4.25;15606
1;naval_base;3424.00;9.50;884.00;0.00;15380
1;naval_base;1299.00;9.50;713.00;0.00;14287
1;naval_base;1020.00;10.13;619.00;0.59;11409
1;naval_base;4259.00;9.50;1504.00;0.38;8956
1;naval_base;1245.00;9.50;607.00;0.00;8624
1;naval_base;2215.00;9.68;586.00;-1.29;13765
1;naval_base;1811.00;9.70;667.00;-2.68;15546
1;naval_base;3438.00;9.80;1584.00;0.86;11542
1;naval_base;2097.00;9.70;327.00;-1.21;15790
1;naval_base;4326.00;10.32;1557.00;-3.25;13682
1;naval_base;1994.00;9.73;428.00;-2.94;11840
1;naval_base;1742.00;9.50;448.00;-0.17;13870
1;naval_base;4311.00;9.70;1250.00;-1.57;13217
1;naval_base;3514.00;9.50;1486.00;-0.32;9902
1;naval_base;4073.00;10.15;603.00;-1.95;15611
1;naval_base;4218.00;9.50;1184.00;-0.79;14019
1;naval_base;1686.00;9.50;452.00;-0.32;9725
1;naval_base;3495.00;9.50;1426.00;-2.82;10320
1;naval_base;4412.00;9.50;1271.00;-0.98;15073
1;naval_base;1078.00;9.65;611.00;1.19;12612
1;naval_base;2439.00;9.50;279.00;0.00;14042
1;naval_base;4034.00;10.30;1103.00;-3.39;13474
1;naval_base;4080.00;9.75;579.00;-0.24;14363
1;naval_base;3693.00;9.50;823.00;-0.90;15424
1;naval_base;2394.00;9.70;282.00;1.25;12317
1;naval_base;2342.00;9.50;269.00;0.00;15815
1;naval_base;4201.00;10.57;1414.00;-3.66;12723
1;naval_base;3144.00;9.50;1183.00;-2.03;12865
1;naval_base;3409.00;10.45;1585.00;-2.86;13397
1;naval_base;3876.00;10.03;1266.00;0.98;15074
1;naval_base;1870.00;10.13;539.00;0.95;15674
1;naval_base;1504.00;9.50;637.00;-0.79;10225
1;naval_base;3340.00;10.07;937.00;-3.50;15334
1;naval_base;3458.00;9.50;872.00;-1.57;12409
1;naval_base;3318.00;10.00;1089.00;0.93;15223
1;naval_base;3659.00;9.50;709.00;-1.57;10147
1;naval_base;4380.00;9.50;1049.00;-0.64;12510
1;naval_base;3524.00;9.50;803.00;0.20;15442
1;naval_base;3147.00;9.50;1164.00;-1.57;15163
1;naval_base;1973.00;10.45;512.00;0.79;14026
1;naval_base;4477.00;10.25;1256.00;-4.07;12647
1;naval_base;4076.00;9.88;1503.00;-2.21;13095
1;naval_base;2036.00;9.82;337.00;-4.46;7967
1;naval_base;4090.00;9.50;669.00;-1.17;14054
1;naval_base;1747.00;10.00;799.00;-2.60;13885
1;naval_base;4223.00;9.70;1430.00;1.25;14350
1;naval_base;4327.00;9.70;1251.00;-2.76;15069
1;naval_base;3937.00;9.70;795.00;0.67;12346
1;naval_base;3213.00;9.75;991.00;-1.11;13317
1;naval_base;4059.00;9.50;1539.00;0.00;9920
1;naval_base;4261.00;10.98;1574.00;-4.12;14787
1;naval_base;4109.00;9.95;655.00;1.33;10188
1;naval_base;3570.00;9.80;775.00;-1.11;12255
1;naval_base;4425.00;9.78;1328.00;-4.43;15029
1;naval_base;1976.00;10.07;495.00;-4.39;14026
1;naval_base;3652.00;9.50;780.00;-2.82;15450
1;naval_base;3335.00;9.50;901.00;-0.79;10256
1;naval_base;3318.00;10.00;1395.00;-2.74;14952
1;naval_base;4479.00;9.70;1236.00;-3.14;12647
1;naval_base;3180.00;9.50;1276.00;0.59;15068
1;naval_base;2038.00;10.25;536.00;-4.39;10842
1;naval_base;4506.00;9.50;1074.00;0.46;11521
1;naval_base;1766.00;9.80;741.00;0.17;12143
1;naval_base;3282.00;10.63;946.00;-4.55;15326
1;naval_base;3389.00;9.75;1045.00;-2.36;15240
1;naval_base;3946.00;9.57;1438.00;-2.74;14921
1;naval_base;3580.00;9.50;1664.00;-3.50;14702
1;naval_base;4306.00;9.68;1491.00;-0.46;11765
1;naval_base;2439.00;9.50;225.00;-0.72;10995
1;naval_base;2018.00;9.50;744.00;-1.79;9980
1;naval_base;3928.00;9.50;878.00;0.32;15385
1;naval_base;3386.00;9.50;1069.00;0.14;15240
1;naval_base;4135.00;9.50;861.00;0.00;15397
1;naval_base;4487.00;9.80;1044.00;1.33;14242
1;naval_base;2530.00;10.03;140.00;0.46;13740
1;naval_base;1861.00;9.85;507.00;-4.49;12562
1;naval_base;3247.00;9.88;1360.00;-2.90;14993
